"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"NCF4",4689,"0005768","endosome","cellular_component"
"NCF4",4689,"0010008","endosome membrane","cellular_component"
"NCF4",4689,"0032010","phagolysosome","cellular_component"
"NFKB1",4790,"0005634","nucleus","cellular_component"
"NFKB1",4790,"0005737","cytoplasm","cellular_component"
"NFKB1",4790,"0005654","nucleoplasm","cellular_component"
"NFKB1",4790,"0005829","cytosol","cellular_component"
"NFKB1",4790,"0005739","mitochondrion","cellular_component"
"NFKB1",4790,"0005576","extracellular region","cellular_component"
"NFKB1",4790,"0071159","NF-kappaB complex","cellular_component"
"NFKB1",4790,"0000785","chromatin","cellular_component"
"NFKB1",4790,"0034774","secretory granule lumen","cellular_component"
"NFKB1",4790,"0035580","specific granule lumen","cellular_component"
"NFKB1",4790,"0033256","I-kappaB/NF-kappaB complex","cellular_component"
"NFKBIA",4792,"0005634","nucleus","cellular_component"
"NFKBIA",4792,"0005737","cytoplasm","cellular_component"
"NFKBIA",4792,"0005829","cytosol","cellular_component"
"NFKBIA",4792,"0005886","plasma membrane","cellular_component"
"NFKBIA",4792,"0005654","nucleoplasm","cellular_component"
"NFKBIA",4792,"0033256","I-kappaB/NF-kappaB complex","cellular_component"
"NFKBIB",4793,"0005634","nucleus","cellular_component"
"NFKBIB",4793,"0005737","cytoplasm","cellular_component"
"NFKBIB",4793,"0005829","cytosol","cellular_component"
"NOS2",4843,"0005737","cytoplasm","cellular_component"
"NOS2",4843,"0005634","nucleus","cellular_component"
"NOS2",4843,"0005829","cytosol","cellular_component"
"NOS2",4843,"0005777","peroxisome","cellular_component"
"NOS2",4843,"0005886","plasma membrane","cellular_component"
"NOS2",4843,"0005654","nucleoplasm","cellular_component"
"NOS2",4843,"0005782","peroxisomal matrix","cellular_component"
"NOS2",4843,"0012506","vesicle membrane","cellular_component"
"NOS2",4843,"0030863","cortical cytoskeleton","cellular_component"
"NOS2",4843,"0048471","perinuclear region of cytoplasm","cellular_component"
"ODC1",4953,"0005737","cytoplasm","cellular_component"
"ODC1",4953,"0005829","cytosol","cellular_component"
"ODC1",4953,"0005575","cellular_component","cellular_component"
"PIK3CA",5290,"0005737","cytoplasm","cellular_component"
"PIK3CA",5290,"0005886","plasma membrane","cellular_component"
"PIK3CA",5290,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3CA",5290,"0016020","membrane","cellular_component"
"PIK3CA",5290,"0005829","cytosol","cellular_component"
"PIK3CA",5290,"0048471","perinuclear region of cytoplasm","cellular_component"
"PIK3CA",5290,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PIK3CA",5290,"0014704","intercalated disc","cellular_component"
"PIK3CA",5290,"0005944","phosphatidylinositol 3-kinase complex, class IB","cellular_component"
"PIK3CA",5290,"0030027","lamellipodium","cellular_component"
"PIK3CB",5291,"0005634","nucleus","cellular_component"
"PIK3CB",5291,"0005737","cytoplasm","cellular_component"
"PIK3CB",5291,"0043231","intracellular membrane-bounded organelle","cellular_component"
"PIK3CB",5291,"0005654","nucleoplasm","cellular_component"
"PIK3CB",5291,"0005730","nucleolus","cellular_component"
"PIK3CB",5291,"0030496","midbody","cellular_component"
"PIK3CB",5291,"0005886","plasma membrane","cellular_component"
"PIK3CB",5291,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3CB",5291,"0016020","membrane","cellular_component"
"PIK3CB",5291,"0005829","cytosol","cellular_component"
"PIK3CB",5291,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PIK3CD",5293,"0005737","cytoplasm","cellular_component"
"PIK3CD",5293,"0005886","plasma membrane","cellular_component"
"PIK3CD",5293,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3CD",5293,"0016020","membrane","cellular_component"
"PIK3CD",5293,"0005829","cytosol","cellular_component"
"PIK3CD",5293,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PIK3R1",5295,"0005634","nucleus","cellular_component"
"PIK3R1",5295,"0005737","cytoplasm","cellular_component"
"PIK3R1",5295,"0016020","membrane","cellular_component"
"PIK3R1",5295,"0005886","plasma membrane","cellular_component"
"PIK3R1",5295,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3R1",5295,"0005829","cytosol","cellular_component"
"PIK3R1",5295,"0048471","perinuclear region of cytoplasm","cellular_component"
"PIK3R1",5295,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PIK3R1",5295,"0005801","cis-Golgi network","cellular_component"
"PIK3R1",5295,"0005911","cell-cell junction","cellular_component"
"PIK3R1",5295,"0032991","protein-containing complex","cellular_component"
"PIK3R1",5295,"1990578","perinuclear endoplasmic reticulum membrane","cellular_component"
"PIK3R2",5296,"0005634","nucleus","cellular_component"
"PIK3R2",5296,"0005737","cytoplasm","cellular_component"
"PIK3R2",5296,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3R2",5296,"0005829","cytosol","cellular_component"
"PIK3R2",5296,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PIK3R2",5296,"0005925","focal adhesion","cellular_component"
"PIK3R3",8503,"0005942","phosphatidylinositol 3-kinase complex","cellular_component"
"PIK3R3",8503,"0005829","cytosol","cellular_component"
"PIK3R3",8503,"0005943","phosphatidylinositol 3-kinase complex, class IA","cellular_component"
"PLA2G2A",5320,"0005615","extracellular space","cellular_component"
"PLA2G2A",5320,"0005576","extracellular region","cellular_component"
"PLA2G2A",5320,"0005886","plasma membrane","cellular_component"
"PLA2G2A",5320,"0016020","membrane","cellular_component"
"PLA2G2A",5320,"0005739","mitochondrion","cellular_component"
"PLA2G2A",5320,"0005741","mitochondrial outer membrane","cellular_component"
"PLA2G2A",5320,"0005789","endoplasmic reticulum membrane","cellular_component"
"PLA2G2A",5320,"0070062","extracellular exosome","cellular_component"
"PLA2G2A",5320,"0005783","endoplasmic reticulum","cellular_component"
"PLA2G2A",5320,"0030141","secretory granule","cellular_component"
"PLA2G2A",5320,"0048471","perinuclear region of cytoplasm","cellular_component"
"PLCB1",23236,"0005634","nucleus","cellular_component"
"PLCB1",23236,"0005737","cytoplasm","cellular_component"
"PLCB1",23236,"0110165","cellular anatomical entity","cellular_component"
"PLCB1",23236,"0016020","membrane","cellular_component"
"PLCB1",23236,"0031965","nuclear membrane","cellular_component"
"PLCB1",23236,"0005829","cytosol","cellular_component"
"PLCB1",23236,"0070062","extracellular exosome","cellular_component"
"PLCB1",23236,"0000785","chromatin","cellular_component"
"PLCB1",23236,"0016607","nuclear speck","cellular_component"
"PLCB1",23236,"0032991","protein-containing complex","cellular_component"
"PLCB1",23236,"0098978","glutamatergic synapse","cellular_component"
"PLCB1",23236,"0098982","GABA-ergic synapse","cellular_component"
"PLCB1",23236,"0099524","postsynaptic cytosol","cellular_component"
"PLCB2",5330,"0005829","cytosol","cellular_component"
"PLCB2",5330,"0005737","cytoplasm","cellular_component"
"PLCB2",5330,"0005794","Golgi apparatus","cellular_component"
"PLCB2",5330,"0005886","plasma membrane","cellular_component"
"PLCB2",5330,"0031680","G-protein beta/gamma-subunit complex","cellular_component"
"PLCB2",5330,"0098992","neuronal dense core vesicle","cellular_component"
"PLCB3",5331,"0005634","nucleus","cellular_component"
"PLCB3",5331,"0005737","cytoplasm","cellular_component"
"PLCB3",5331,"0016020","membrane","cellular_component"
"PLCB3",5331,"0005829","cytosol","cellular_component"
"PLCB3",5331,"0032991","protein-containing complex","cellular_component"
"PLCB3",5331,"0099524","postsynaptic cytosol","cellular_component"
"PLCB4",5332,"0110165","cellular anatomical entity","cellular_component"
"PLCB4",5332,"0005829","cytosol","cellular_component"
"PLCB4",5332,"0005634","nucleus","cellular_component"
"PLCB4",5332,"0005790","smooth endoplasmic reticulum","cellular_component"
"PLCB4",5332,"0014069","postsynaptic density","cellular_component"
"PLCB4",5332,"0030425","dendrite","cellular_component"
"PLCB4",5332,"0098688","parallel fiber to Purkinje cell synapse","cellular_component"
"PLCB4",5332,"0098794","postsynapse","cellular_component"
"PLCB4",5332,"0098978","glutamatergic synapse","cellular_component"
"PLD1",5337,"0005737","cytoplasm","cellular_component"
"PLD1",5337,"0016020","membrane","cellular_component"
"PLD1",5337,"0005765","lysosomal membrane","cellular_component"
"PLD1",5337,"0005794","Golgi apparatus","cellular_component"
"PLD1",5337,"0005783","endoplasmic reticulum","cellular_component"
"PLD1",5337,"0005789","endoplasmic reticulum membrane","cellular_component"
"PLD1",5337,"0043231","intracellular membrane-bounded organelle","cellular_component"
"PLD1",5337,"0005768","endosome","cellular_component"
"PLD1",5337,"0012505","endomembrane system","cellular_component"
"PLD1",5337,"0016324","apical plasma membrane","cellular_component"
"PLD1",5337,"0000139","Golgi membrane","cellular_component"
"PLD1",5337,"0048471","perinuclear region of cytoplasm","cellular_component"
"PLD1",5337,"0031902","late endosome membrane","cellular_component"
"PLD1",5337,"0005886","plasma membrane","cellular_component"
"PLD1",5337,"0035579","specific granule membrane","cellular_component"
"PLD1",5337,"0070821","tertiary granule membrane","cellular_component"
"PLD1",5337,"0030139","endocytic vesicle","cellular_component"
"PLD1",5337,"0098981","cholinergic synapse","cellular_component"
"PLD1",5337,"0043229","intracellular organelle","cellular_component"
"PPP2CA",5515,"0005634","nucleus","cellular_component"
"PPP2CA",5515,"0005737","cytoplasm","cellular_component"
"PPP2CA",5515,"0016020","membrane","cellular_component"
"PPP2CA",5515,"0005739","mitochondrion","cellular_component"
"PPP2CA",5515,"0005856","cytoskeleton","cellular_component"
"PPP2CA",5515,"0005829","cytosol","cellular_component"
"PPP2CA",5515,"0005694","chromosome","cellular_component"
"PPP2CA",5515,"0045121","membrane raft","cellular_component"
"PPP2CA",5515,"0000775","chromosome, centromeric region","cellular_component"
"PPP2CA",5515,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2CA",5515,"0000922","spindle pole","cellular_component"
"PPP2CA",5515,"0015630","microtubule cytoskeleton","cellular_component"
"PPP2CA",5515,"0070062","extracellular exosome","cellular_component"
"PPP2CA",5515,"0005886","plasma membrane","cellular_component"
"PPP2CA",5515,"0045202","synapse","cellular_component"
"PPP2CB",5516,"0005634","nucleus","cellular_component"
"PPP2CB",5516,"0005737","cytoplasm","cellular_component"
"PPP2CB",5516,"0005856","cytoskeleton","cellular_component"
"PPP2CB",5516,"0005694","chromosome","cellular_component"
"PPP2CB",5516,"0000775","chromosome, centromeric region","cellular_component"
"PPP2CB",5516,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2CB",5516,"0000922","spindle pole","cellular_component"
"PPP2CB",5516,"0005829","cytosol","cellular_component"
"PPP2R1A",5518,"0005634","nucleus","cellular_component"
"PPP2R1A",5518,"0005737","cytoplasm","cellular_component"
"PPP2R1A",5518,"0005886","plasma membrane","cellular_component"
"PPP2R1A",5518,"0016020","membrane","cellular_component"
"PPP2R1A",5518,"0042995","cell projection","cellular_component"
"PPP2R1A",5518,"0005739","mitochondrion","cellular_component"
"PPP2R1A",5518,"0005829","cytosol","cellular_component"
"PPP2R1A",5518,"0005694","chromosome","cellular_component"
"PPP2R1A",5518,"0030425","dendrite","cellular_component"
"PPP2R1A",5518,"0043005","neuron projection","cellular_component"
"PPP2R1A",5518,"0000775","chromosome, centromeric region","cellular_component"
"PPP2R1A",5518,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R1A",5518,"0016328","lateral plasma membrane","cellular_component"
"PPP2R1A",5518,"0015630","microtubule cytoskeleton","cellular_component"
"PPP2R1A",5518,"0070062","extracellular exosome","cellular_component"
"PPP2R1A",5518,"0045202","synapse","cellular_component"
"PPP2R1A",5518,"0098978","glutamatergic synapse","cellular_component"
"PPP2R1A",5518,"0043025","neuronal cell body","cellular_component"
"PPP2R1B",5519,"0045121","membrane raft","cellular_component"
"PPP2R1B",5519,"0005737","cytoplasm","cellular_component"
"PPP2R1B",5519,"0070062","extracellular exosome","cellular_component"
"PPP2R1B",5519,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R2A",5520,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R2A",5520,"0005829","cytosol","cellular_component"
"PPP2R2A",5520,"0045202","synapse","cellular_component"
"PPP2R2A",5520,"0098978","glutamatergic synapse","cellular_component"
"PPP2R2A",5520,"0005654","nucleoplasm","cellular_component"
"PPP2R2B",5521,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R2B",5521,"0005737","cytoplasm","cellular_component"
"PPP2R2B",5521,"0016020","membrane","cellular_component"
"PPP2R2B",5521,"0005739","mitochondrion","cellular_component"
"PPP2R2B",5521,"0005741","mitochondrial outer membrane","cellular_component"
"PPP2R2B",5521,"0005856","cytoskeleton","cellular_component"
"PPP2R2B",5521,"0005829","cytosol","cellular_component"
"PPP2R2C",5522,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R2C",5522,"0005829","cytosol","cellular_component"
"PPP2R2D",55844,"0000159","protein phosphatase type 2A complex","cellular_component"
"PPP2R2D",55844,"0005737","cytoplasm","cellular_component"
"PPP2R2D",55844,"0005829","cytosol","cellular_component"
"PRKCB",5579,"0005634","nucleus","cellular_component"
"PRKCB",5579,"0005737","cytoplasm","cellular_component"
"PRKCB",5579,"0005886","plasma membrane","cellular_component"
"PRKCB",5579,"0016020","membrane","cellular_component"
"PRKCB",5579,"0005654","nucleoplasm","cellular_component"
"PRKCB",5579,"0005829","cytosol","cellular_component"
"PRKCB",5579,"0070062","extracellular exosome","cellular_component"
"PRKCB",5579,"0008091","spectrin","cellular_component"
"PRKCB",5579,"0044305","calyx of Held","cellular_component"
"PRKCB",5579,"0099523","presynaptic cytosol","cellular_component"
"PTGS2",5743,"0005634","nucleus","cellular_component"
"PTGS2",5743,"0005737","cytoplasm","cellular_component"
"PTGS2",5743,"0016020","membrane","cellular_component"
"PTGS2",5743,"0043231","intracellular membrane-bounded organelle","cellular_component"
"PTGS2",5743,"0005783","endoplasmic reticulum","cellular_component"
"PTGS2",5743,"0005789","endoplasmic reticulum membrane","cellular_component"
"PTGS2",5743,"0005637","nuclear inner membrane","cellular_component"
"PTGS2",5743,"0043005","neuron projection","cellular_component"
"PTGS2",5743,"0005640","nuclear outer membrane","cellular_component"
"PTGS2",5743,"0005788","endoplasmic reticulum lumen","cellular_component"
"PTGS2",5743,"0005901","caveola","cellular_component"
"PTGS2",5743,"0032991","protein-containing complex","cellular_component"
"PTPN6",5777,"0005737","cytoplasm","cellular_component"
"PTPN6",5777,"0005634","nucleus","cellular_component"
"PTPN6",5777,"0032991","protein-containing complex","cellular_component"
"PTPN6",5777,"0005654","nucleoplasm","cellular_component"
"PTPN6",5777,"0005730","nucleolus","cellular_component"
"PTPN6",5777,"0005576","extracellular region","cellular_component"
"PTPN6",5777,"0005829","cytosol","cellular_component"
"PTPN6",5777,"0070062","extracellular exosome","cellular_component"
"PTPN6",5777,"0016020","membrane","cellular_component"
"PTPN6",5777,"0035580","specific granule lumen","cellular_component"
"PTPN6",5777,"1904724","tertiary granule lumen","cellular_component"
"PTPN6",5777,"0005911","cell-cell junction","cellular_component"
"PTPN6",5777,"0042105","alpha-beta T cell receptor complex","cellular_component"
"RELA",5970,"0005634","nucleus","cellular_component"
"RELA",5970,"0005737","cytoplasm","cellular_component"
"RELA",5970,"0071159","NF-kappaB complex","cellular_component"
"RELA",5970,"0005829","cytosol","cellular_component"
"RELA",5970,"0005667","transcription regulator complex","cellular_component"
"RELA",5970,"0000785","chromatin","cellular_component"
"RELA",5970,"0005654","nucleoplasm","cellular_component"
"RELA",5970,"0098978","glutamatergic synapse","cellular_component"
"RELA",5970,"0035525","NF-kappaB p50/p65 complex","cellular_component"
"SERPINE1",5054,"0005615","extracellular space","cellular_component"
"SERPINE1",5054,"0005576","extracellular region","cellular_component"
"SERPINE1",5054,"0005886","plasma membrane","cellular_component"
"SERPINE1",5054,"0070062","extracellular exosome","cellular_component"
"SERPINE1",5054,"0062023","collagen-containing extracellular matrix","cellular_component"
"SERPINE1",5054,"0031093","platelet alpha granule lumen","cellular_component"
"SERPINE1",5054,"0097180","serine protease inhibitor complex","cellular_component"
"SERPINE1",5054,"1904090","peptidase inhibitor complex","cellular_component"
"SIRT5",23408,"0005634","nucleus","cellular_component"
"SIRT5",23408,"0005737","cytoplasm","cellular_component"
"SIRT5",23408,"0005739","mitochondrion","cellular_component"
"SIRT5",23408,"0005759","mitochondrial matrix","cellular_component"
"SIRT5",23408,"0005829","cytosol","cellular_component"
"SIRT5",23408,"0005758","mitochondrial intermembrane space","cellular_component"
"SLC22A2",6582,"0016021","integral component of membrane","cellular_component"
"SLC22A2",6582,"0016020","membrane","cellular_component"
"SLC22A2",6582,"0098793","presynapse","cellular_component"
"SLC22A2",6582,"0016323","basolateral plasma membrane","cellular_component"
"SLC22A2",6582,"0005886","plasma membrane","cellular_component"
"SLC22A2",6582,"0098590","plasma membrane region","cellular_component"
"SLC22A2",6582,"0070062","extracellular exosome","cellular_component"
"SLC22A2",6582,"0009925","basal plasma membrane","cellular_component"
"SLC22A2",6582,"0016324","apical plasma membrane","cellular_component"
"SLC22A6",9356,"0016020","membrane","cellular_component"
"SLC22A6",9356,"0016021","integral component of membrane","cellular_component"
"SLC22A6",9356,"0005886","plasma membrane","cellular_component"
"SLC22A6",9356,"0016323","basolateral plasma membrane","cellular_component"
"SLC22A6",9356,"0098590","plasma membrane region","cellular_component"
"SLC22A6",9356,"0070062","extracellular exosome","cellular_component"
"SLC22A6",9356,"0009925","basal plasma membrane","cellular_component"
"SLC22A6",9356,"0005901","caveola","cellular_component"
"SLC22A6",9356,"0032991","protein-containing complex","cellular_component"
"SLC22A8",9376,"0016021","integral component of membrane","cellular_component"
"SLC22A8",9376,"0005886","plasma membrane","cellular_component"
"SLC22A8",9376,"0016020","membrane","cellular_component"
"SLC22A8",9376,"0016323","basolateral plasma membrane","cellular_component"
"SLC22A8",9376,"0098590","plasma membrane region","cellular_component"
"SLC22A8",9376,"0070062","extracellular exosome","cellular_component"
"SLC22A8",9376,"0016324","apical plasma membrane","cellular_component"
"SLC47A1",55244,"0016020","membrane","cellular_component"
"SLC47A1",55244,"0005886","plasma membrane","cellular_component"
"SLC47A1",55244,"0016324","apical plasma membrane","cellular_component"
"SLC47A1",55244,"0016323","basolateral plasma membrane","cellular_component"
"SLC47A1",55244,"0031982","vesicle","cellular_component"
"SLC47A2",146802,"0016020","membrane","cellular_component"
"SLC47A2",146802,"0005886","plasma membrane","cellular_component"
"SLC47A2",146802,"0016324","apical plasma membrane","cellular_component"
"SLCO1B1",10599,"0016020","membrane","cellular_component"
"SLCO1B1",10599,"0005886","plasma membrane","cellular_component"
"SLCO1B1",10599,"0016323","basolateral plasma membrane","cellular_component"
"SLCO1B1",10599,"0009925","basal plasma membrane","cellular_component"
"SLCO1B3",28234,"0016020","membrane","cellular_component"
"SLCO1B3",28234,"0005886","plasma membrane","cellular_component"
"SLCO1B3",28234,"0016323","basolateral plasma membrane","cellular_component"
"SLCO1B3",28234,"0009925","basal plasma membrane","cellular_component"
"SMAD2",4087,"0005667","transcription regulator complex","cellular_component"
"SMAD2",4087,"0005737","cytoplasm","cellular_component"
"SMAD2",4087,"0005634","nucleus","cellular_component"
"SMAD2",4087,"0000785","chromatin","cellular_component"
"SMAD2",4087,"0005654","nucleoplasm","cellular_component"
"SMAD2",4087,"0005829","cytosol","cellular_component"
"SMAD2",4087,"0032991","protein-containing complex","cellular_component"
"SMAD2",4087,"0071144","heteromeric SMAD protein complex","cellular_component"
"SMAD2",4087,"0032444","activin responsive factor complex","cellular_component"
"SMAD2",4087,"0071141","SMAD protein complex","cellular_component"
"SMAD2",4087,"0071142","homomeric SMAD protein complex","cellular_component"
"SMAD2",4087,"0016020","membrane","cellular_component"
"STAT1",6772,"0005634","nucleus","cellular_component"
"STAT1",6772,"0005737","cytoplasm","cellular_component"
"STAT1",6772,"0005654","nucleoplasm","cellular_component"
"STAT1",6772,"0005730","nucleolus","cellular_component"
"STAT1",6772,"0005829","cytosol","cellular_component"
"STAT1",6772,"0090575","RNA polymerase II transcription regulator complex","cellular_component"
"STAT1",6772,"0032991","protein-containing complex","cellular_component"
"STAT1",6772,"0030425","dendrite","cellular_component"
"STAT1",6772,"0030424","axon","cellular_component"
"STAT1",6772,"0048471","perinuclear region of cytoplasm","cellular_component"
"STAT1",6772,"0000785","chromatin","cellular_component"
"STAT1",6772,"0070721","ISGF3 complex","cellular_component"
"TAB1",10454,"0016607","nuclear speck","cellular_component"
"TAB1",10454,"0005829","cytosol","cellular_component"
"TAB1",10454,"0005634","nucleus","cellular_component"
"TAB1",10454,"0010008","endosome membrane","cellular_component"
"TAB1",10454,"0032991","protein-containing complex","cellular_component"
"TAB2",23118,"0005737","cytoplasm","cellular_component"
"TAB2",23118,"0016020","membrane","cellular_component"
"TAB2",23118,"0005765","lysosomal membrane","cellular_component"
"TAB2",23118,"0005768","endosome","cellular_component"
"TAB2",23118,"0005829","cytosol","cellular_component"
"TAB2",23118,"0010008","endosome membrane","cellular_component"
"TAB2",23118,"0005764","lysosome","cellular_component"
"TAB2",23118,"0005886","plasma membrane","cellular_component"
"TAB2",23118,"0005654","nucleoplasm","cellular_component"
"TGFB1",7040,"0005615","extracellular space","cellular_component"
"TGFB1",7040,"0005576","extracellular region","cellular_component"
"TGFB1",7040,"0005737","cytoplasm","cellular_component"
"TGFB1",7040,"0009986","cell surface","cellular_component"
"TGFB1",7040,"0030141","secretory granule","cellular_component"
"TGFB1",7040,"0030424","axon","cellular_component"
"TGFB1",7040,"0031012","extracellular matrix","cellular_component"
"TGFB1",7040,"0043025","neuronal cell body","cellular_component"
"TGFB1",7040,"0062023","collagen-containing extracellular matrix","cellular_component"
"TGFB2",7042,"0005615","extracellular space","cellular_component"
"TGFB2",7042,"0005576","extracellular region","cellular_component"
"TGFB2",7042,"0030424","axon","cellular_component"
"TGFB2",7042,"0062023","collagen-containing extracellular matrix","cellular_component"
"TGFB2",7042,"0031093","platelet alpha granule lumen","cellular_component"
"TGFB2",7042,"0043025","neuronal cell body","cellular_component"
"TGFB3",7043,"0005615","extracellular space","cellular_component"
"TGFB3",7043,"0005576","extracellular region","cellular_component"
"TGFB3",7043,"0043231","intracellular membrane-bounded organelle","cellular_component"
"TGFB3",7043,"0005634","nucleus","cellular_component"
"TGFB3",7043,"0005737","cytoplasm","cellular_component"
"TGFB3",7043,"0009986","cell surface","cellular_component"
"TGFB3",7043,"0030141","secretory granule","cellular_component"
"TGFB3",7043,"0030315","T-tubule","cellular_component"
"TGFB3",7043,"0043025","neuronal cell body","cellular_component"
"TGFB3",7043,"0062023","collagen-containing extracellular matrix","cellular_component"
"TGFB3",7043,"0005886","plasma membrane","cellular_component"
"TGFB3",7043,"0031093","platelet alpha granule lumen","cellular_component"
"TGFBR1",7046,"0016020","membrane","cellular_component"
"TGFBR1",7046,"0005886","plasma membrane","cellular_component"
"TGFBR1",7046,"0098802","plasma membrane signaling receptor complex","cellular_component"
"TGFBR1",7046,"0005634","nucleus","cellular_component"
"TGFBR1",7046,"0005768","endosome","cellular_component"
"TGFBR1",7046,"0070161","anchoring junction","cellular_component"
"TGFBR1",7046,"0045121","membrane raft","cellular_component"
"TGFBR1",7046,"0009986","cell surface","cellular_component"
"TGFBR1",7046,"0005923","bicellular tight junction","cellular_component"
"TGFBR1",7046,"0043235","receptor complex","cellular_component"
"TGFBR1",7046,"0048179","activin receptor complex","cellular_component"
"TGFBR1",7046,"0070021","transforming growth factor beta ligand-receptor complex","cellular_component"
"TGFBR2",7048,"0016021","integral component of membrane","cellular_component"
"TGFBR2",7048,"0016020","membrane","cellular_component"
"TGFBR2",7048,"0043235","receptor complex","cellular_component"
"TGFBR2",7048,"0005576","extracellular region","cellular_component"
"TGFBR2",7048,"0005886","plasma membrane","cellular_component"
"TGFBR2",7048,"0045121","membrane raft","cellular_component"
"TGFBR2",7048,"0005829","cytosol","cellular_component"
"TGFBR2",7048,"0005737","cytoplasm","cellular_component"
"TGFBR2",7048,"0005901","caveola","cellular_component"
"TGFBR2",7048,"0009897","external side of plasma membrane","cellular_component"
"TGFBR2",7048,"0009986","cell surface","cellular_component"
"TGFBR2",7048,"0070021","transforming growth factor beta ligand-receptor complex","cellular_component"
"TICAM1",148022,"0005737","cytoplasm","cellular_component"
"TICAM1",148022,"0031410","cytoplasmic vesicle","cellular_component"
"TICAM1",148022,"0005739","mitochondrion","cellular_component"
"TICAM1",148022,"0005829","cytosol","cellular_component"
"TICAM1",148022,"0005776","autophagosome","cellular_component"
"TICAM1",148022,"0010008","endosome membrane","cellular_component"
"TICAM1",148022,"0097342","ripoptosome","cellular_component"
"TLR2",7097,"0016021","integral component of membrane","cellular_component"
"TLR2",7097,"0005737","cytoplasm","cellular_component"
"TLR2",7097,"0005886","plasma membrane","cellular_component"
"TLR2",7097,"0016020","membrane","cellular_component"
"TLR2",7097,"0005794","Golgi apparatus","cellular_component"
"TLR2",7097,"0031410","cytoplasmic vesicle","cellular_component"
"TLR2",7097,"0045121","membrane raft","cellular_component"
"TLR2",7097,"0030670","phagocytic vesicle membrane","cellular_component"
"TLR2",7097,"0009986","cell surface","cellular_component"
"TLR2",7097,"0043235","receptor complex","cellular_component"
"TLR2",7097,"0030667","secretory granule membrane","cellular_component"
"TLR2",7097,"0035354","Toll-like receptor 1-Toll-like receptor 2 protein complex","cellular_component"
"TLR2",7097,"0035355","Toll-like receptor 2-Toll-like receptor 6 protein complex","cellular_component"
"TLR2",7097,"0042995","cell projection","cellular_component"
"TLR2",7097,"0044297","cell body","cellular_component"
"TLR4",7099,"0016021","integral component of membrane","cellular_component"
"TLR4",7099,"0005737","cytoplasm","cellular_component"
"TLR4",7099,"0005886","plasma membrane","cellular_component"
"TLR4",7099,"0016020","membrane","cellular_component"
"TLR4",7099,"0005769","early endosome","cellular_component"
"TLR4",7099,"0005794","Golgi apparatus","cellular_component"
"TLR4",7099,"0042995","cell projection","cellular_component"
"TLR4",7099,"0005768","endosome","cellular_component"
"TLR4",7099,"0048471","perinuclear region of cytoplasm","cellular_component"
"TLR4",7099,"0009986","cell surface","cellular_component"
"TLR4",7099,"0001726","ruffle","cellular_component"
"TLR4",7099,"0001891","phagocytic cup","cellular_component"
"TLR4",7099,"0010008","endosome membrane","cellular_component"
"TLR4",7099,"0043235","receptor complex","cellular_component"
"TLR4",7099,"0009897","external side of plasma membrane","cellular_component"
"TLR4",7099,"0046696","lipopolysaccharide receptor complex","cellular_component"
"TLR6",10333,"0016021","integral component of membrane","cellular_component"
"TLR6",10333,"0016020","membrane","cellular_component"
"TLR6",10333,"0005886","plasma membrane","cellular_component"
"TLR6",10333,"0005794","Golgi apparatus","cellular_component"
"TLR6",10333,"0031410","cytoplasmic vesicle","cellular_component"
"TLR6",10333,"0045121","membrane raft","cellular_component"
"TLR6",10333,"0030670","phagocytic vesicle membrane","cellular_component"
"TLR6",10333,"0043235","receptor complex","cellular_component"
"TLR6",10333,"0035355","Toll-like receptor 2-Toll-like receptor 6 protein complex","cellular_component"
"TLR9",54106,"0016021","integral component of membrane","cellular_component"
"TLR9",54106,"0005737","cytoplasm","cellular_component"
"TLR9",54106,"0005576","extracellular region","cellular_component"
"TLR9",54106,"0016020","membrane","cellular_component"
"TLR9",54106,"0031410","cytoplasmic vesicle","cellular_component"
"TLR9",54106,"0005783","endoplasmic reticulum","cellular_component"
"TLR9",54106,"0005789","endoplasmic reticulum membrane","cellular_component"
"TLR9",54106,"0005768","endosome","cellular_component"
"TLR9",54106,"0005764","lysosome","cellular_component"
"TLR9",54106,"0045335","phagocytic vesicle","cellular_component"
"TLR9",54106,"0005886","plasma membrane","cellular_component"
"TLR9",54106,"0010008","endosome membrane","cellular_component"
